gene_id,KO_id,KO_acc,GO_IDs,GO_terms
2607589565,2607589565,MBS9772082.1,GO:0006493;GO:0005515;GO:0008375;GO:0140096;GO:0006486;GO:0006807;GO:0008152;GO:0009058;GO:0009059;GO:0009100;GO:0009101;GO:0009987;GO:0019538;GO:0034645;GO:0036211;GO:0043170;GO:0043412;GO:0043413;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0070085;GO:0071704;GO:1901135;GO:1901137;GO:1901564;GO:1901566;GO:1901576;GO:0003824;GO:0008194;GO:0016740;GO:0016757;GO:0016758,"protein O-linked glycosylation;protein binding;acetylglucosaminyltransferase activity;catalytic activity, acting on a protein;protein glycosylation;nitrogen compound metabolic process;metabolic process;biosynthetic process;macromolecule biosynthetic process;glycoprotein metabolic process;glycoprotein biosynthetic process;cellular process;protein metabolic process;cellular macromolecule biosynthetic process;protein modification process;macromolecule metabolic process;macromolecule modification;macromolecule glycosylation;cellular metabolic process;primary metabolic process;cellular biosynthetic process;cellular macromolecule metabolic process;glycosylation;organic substance metabolic process;carbohydrate derivative metabolic process;carbohydrate derivative biosynthetic process;organonitrogen compound metabolic process;organonitrogen compound biosynthetic process;organic substance biosynthetic process;catalytic activity;UDP-glycosyltransferase activity;transferase activity;glycosyltransferase activity;hexosyltransferase activity"
2607589566,2607589566,NEP89411.1,GO:0006313;GO:0003677;GO:0004803,"transposition, DNA-mediated;DNA binding;transposase activity"
2607589569,2607589569,MBS9772075.1,GO:0003723,RNA binding
2607589594,2607589594,MBS9771551.1,GO:0007165;GO:0016310;GO:0000155;GO:0005515;GO:0003824;GO:0004672;GO:0016301;GO:0016740;GO:0016772;GO:0016773;GO:0140096,"signal transduction;phosphorylation;phosphorelay sensor kinase activity;protein binding;catalytic activity;protein kinase activity;kinase activity;transferase activity;transferase activity, transferring phosphorus-containing groups;phosphotransferase activity, alcohol group as acceptor;catalytic activity, acting on a protein"
2607589599,2607589599,MBS9769701.1,GO:0006066;GO:0007165;GO:0016311;GO:0044262;GO:0044282;GO:0046434;GO:0046854;GO:0052745;GO:0005975;GO:0006793;GO:0006796;GO:0007154;GO:0008152;GO:0009056;GO:0009987;GO:0019637;GO:0023052;GO:0044237;GO:0044238;GO:0044281;GO:0050789;GO:0050794;GO:0050896;GO:0051716;GO:0065007;GO:0071704;GO:1901575;GO:1901615;GO:0003824;GO:0016787;GO:0016788;GO:0016791;GO:0042578,"alcohol metabolic process;signal transduction;dephosphorylation;cellular carbohydrate metabolic process;small molecule catabolic process;organophosphate catabolic process;phosphatidylinositol phosphate biosynthetic process;inositol phosphate phosphatase activity;carbohydrate metabolic process;phosphorus metabolic process;phosphate-containing compound metabolic process;cell communication;metabolic process;catabolic process;cellular process;organophosphate metabolic process;signaling;cellular metabolic process;primary metabolic process;small molecule metabolic process;regulation of biological process;regulation of cellular process;response to stimulus;cellular response to stimulus;biological regulation;organic substance metabolic process;organic substance catabolic process;organic hydroxy compound metabolic process;catalytic activity;hydrolase activity;hydrolase activity, acting on ester bonds;phosphatase activity;phosphoric ester hydrolase activity"
2607589602,2607589602,MBS9769698.1,GO:0004497;GO:0071949;GO:0003824;GO:0016491,monooxygenase activity;FAD binding;catalytic activity;oxidoreductase activity
2607589603,2607589603,MBS9769697.1,GO:0005976;GO:0009225;GO:0034654;GO:1901137;GO:0016779;GO:0006139;GO:0006725;GO:0006807;GO:0008152;GO:0009058;GO:0009987;GO:0018130;GO:0019438;GO:0034641;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0046483;GO:0055086;GO:0071704;GO:1901135;GO:1901360;GO:1901362;GO:1901576;GO:0003824;GO:0016740;GO:0016772,"polysaccharide metabolic process;nucleotide-sugar metabolic process;nucleobase-containing compound biosynthetic process;carbohydrate derivative biosynthetic process;nucleotidyltransferase activity;nucleobase-containing compound metabolic process;cellular aromatic compound metabolic process;nitrogen compound metabolic process;metabolic process;biosynthetic process;cellular process;heterocycle biosynthetic process;aromatic compound biosynthetic process;cellular nitrogen compound metabolic process;cellular metabolic process;primary metabolic process;cellular biosynthetic process;cellular nitrogen compound biosynthetic process;small molecule metabolic process;heterocycle metabolic process;nucleobase-containing small molecule metabolic process;organic substance metabolic process;carbohydrate derivative metabolic process;organic cyclic compound metabolic process;organic cyclic compound biosynthetic process;organic substance biosynthetic process;catalytic activity;transferase activity;transferase activity, transferring phosphorus-containing groups"
2607589604,2607589604,MBS9769696.1,GO:0055085;GO:0016020,transmembrane transport;membrane
2607589605,2607589605,MBS9769694.1,GO:0016491;GO:0003824,oxidoreductase activity;catalytic activity
2607589611,2607589611,MBS9769689.1,GO:0005515;GO:0008146,protein binding;sulfotransferase activity
2607589613,2607589613,MBS9769686.1,GO:0005515;GO:0008146,protein binding;sulfotransferase activity
2607589620,2607589620,QFS51670.1,GO:0006313;GO:0003677;GO:0004803,"transposition, DNA-mediated;DNA binding;transposase activity"
2607589622,2607589622,MBS9773104.1,GO:0006468;GO:0044419;GO:0004672;GO:0005515;GO:0005524;GO:0005886;GO:0009279;GO:0009987;GO:0022610;GO:0044764;GO:0016020;GO:0019867;GO:0030312;GO:0030313;GO:0031975;GO:0071944;GO:0110165,protein phosphorylation;biological process involved in interspecies interaction between organisms;protein kinase activity;protein binding;ATP binding;plasma membrane;cell outer membrane;cellular process;obsolete biological adhesion;obsolete multi-organism cellular process;membrane;outer membrane;external encapsulating structure;cell envelope;envelope;cell periphery;cellular anatomical entity
2607589623,2607589623,MBS9773105.1,GO:0006468;GO:0044419;GO:0004672;GO:0005515;GO:0005524;GO:0005886;GO:0009279;GO:0009987;GO:0022610;GO:0044764;GO:0016020;GO:0019867;GO:0030312;GO:0030313;GO:0031975;GO:0071944;GO:0110165,protein phosphorylation;biological process involved in interspecies interaction between organisms;protein kinase activity;protein binding;ATP binding;plasma membrane;cell outer membrane;cellular process;obsolete biological adhesion;obsolete multi-organism cellular process;membrane;outer membrane;external encapsulating structure;cell envelope;envelope;cell periphery;cellular anatomical entity
2607589638,2607589638,MCH2048355.1,GO:0055085;GO:0006810;GO:0009987;GO:0051179;GO:0051234,transmembrane transport;transport;cellular process;localization;establishment of localization
2607589644,2607589644,MBS9769103.1,GO:0015979;GO:0030089,photosynthesis;phycobilisome
2607589650,2607589650,MBS9769096.1,GO:0006355;GO:0003677;GO:0043531,regulation of DNA-templated transcription;DNA binding;ADP binding
2607589654,2607589654,MBS9769090.1,GO:0070588;GO:0005388;GO:0005524;GO:0016887;GO:0005886;GO:0043231;GO:0000166;GO:0003824;GO:0005215;GO:0008324;GO:0015075;GO:0015085;GO:0015318;GO:0016462;GO:0016787;GO:0016817;GO:0016818;GO:0017111;GO:0022804;GO:0022853;GO:0022857;GO:0022890;GO:0046873;GO:0140657;GO:0005622;GO:0016020;GO:0031224;GO:0031226;GO:0043226;GO:0043227;GO:0043229;GO:0071944;GO:0110165,"calcium ion transmembrane transport;P-type calcium transporter activity;ATP binding;ATP hydrolysis activity;plasma membrane;intracellular membrane-bounded organelle;nucleotide binding;catalytic activity;transporter activity;monoatomic cation transmembrane transporter activity;monoatomic ion transmembrane transporter activity;calcium ion transmembrane transporter activity;inorganic molecular entity transmembrane transporter activity;pyrophosphatase activity;hydrolase activity;hydrolase activity, acting on acid anhydrides;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;ribonucleoside triphosphate phosphatase activity;active transmembrane transporter activity;active monoatomic ion transmembrane transporter activity;transmembrane transporter activity;inorganic cation transmembrane transporter activity;metal ion transmembrane transporter activity;ATP-dependent activity;intracellular anatomical structure;membrane;obsolete intrinsic component of membrane;obsolete intrinsic component of plasma membrane;organelle;membrane-bounded organelle;intracellular organelle;cell periphery;cellular anatomical entity"
2607589683,2607589683,BCL35779.1,GO:0006313;GO:0003677;GO:0004803,"transposition, DNA-mediated;DNA binding;transposase activity"
2607589687,2607589687,MCL2931767.1,GO:0006313;GO:0003677;GO:0004803,"transposition, DNA-mediated;DNA binding;transposase activity"
2607589690,2607589690,WP_006097775.1,GO:0003676,nucleic acid binding
2607589693,2607589693,NEQ41918.1,GO:0006313;GO:0003677;GO:0004803,"transposition, DNA-mediated;DNA binding;transposase activity"
2607589704,2607589704,NEQ78485.1,GO:0006313;GO:0003677;GO:0004803,"transposition, DNA-mediated;DNA binding;transposase activity"
2607589713,2607589713,WP_190946540.1,GO:0003676,nucleic acid binding
2607589716,2607589716,BCL35779.1,GO:0006313;GO:0003677;GO:0004803,"transposition, DNA-mediated;DNA binding;transposase activity"
2607589722,2607589722,WP_190946540.1,GO:0003676,nucleic acid binding
2607589724,2607589724,WP_124143258.1,GO:0006313;GO:0003677;GO:0004803,"transposition, DNA-mediated;DNA binding;transposase activity"
2607589731,2607589731,BCL35779.1,GO:0006313;GO:0003677;GO:0004803,"transposition, DNA-mediated;DNA binding;transposase activity"
2607589732,2607589732,MCH2051287.1,GO:0006313;GO:0003677;GO:0004803,"transposition, DNA-mediated;DNA binding;transposase activity"
2607589738,2607589738,MBS9770359.1,GO:0046872,metal ion binding
2607589746,2607589746,WP_124143258.1,GO:0006313;GO:0003677;GO:0004803,"transposition, DNA-mediated;DNA binding;transposase activity"
2607589750,2607589750,MBS9769771.1,GO:0009579,thylakoid
2607589752,2607589752,NEN87732.1,GO:0046872,metal ion binding
2607589769,2607589769,NEQ41918.1,GO:0006313;GO:0003677;GO:0004803,"transposition, DNA-mediated;DNA binding;transposase activity"
2607589770,2607589770,MCL2929654.1,GO:0006468;GO:0004672;GO:0005524,protein phosphorylation;protein kinase activity;ATP binding
2607589778,2607589778,WP_190946540.1,GO:0003676,nucleic acid binding
2607589793,2607589793,NET16117.1,GO:0006313;GO:0003677;GO:0004803,"transposition, DNA-mediated;DNA binding;transposase activity"
2607589802,2607589802,NEP88630.1,GO:0006313;GO:0003677;GO:0004803,"transposition, DNA-mediated;DNA binding;transposase activity"
2607589806,2607589806,NEN87732.1,GO:0046872,metal ion binding
2607589809,2607589809,MCH2050525.1,GO:0006813;GO:0055085;GO:0005249;GO:0044877;GO:0016020;GO:0006811;GO:0005216;GO:0005488,potassium ion transport;transmembrane transport;voltage-gated potassium channel activity;protein-containing complex binding;membrane;monoatomic ion transport;monoatomic ion channel activity;binding
2607589815,2607589815,MCH2050530.1,GO:0009252;GO:0004180;GO:0008236;GO:0016740;GO:0005576;GO:0000270;GO:0006022;GO:0006023;GO:0006024;GO:0006807;GO:0008152;GO:0009058;GO:0009059;GO:0009987;GO:0030203;GO:0034645;GO:0042546;GO:0043170;GO:0044036;GO:0044038;GO:0044085;GO:0044237;GO:0044249;GO:0044260;GO:0070589;GO:0071554;GO:0071704;GO:0071840;GO:1901135;GO:1901137;GO:1901564;GO:1901566;GO:1901576;GO:0003824;GO:0008233;GO:0008238;GO:0016787;GO:0017171;GO:0140096;GO:0110165,"peptidoglycan biosynthetic process;carboxypeptidase activity;serine-type peptidase activity;transferase activity;extracellular region;peptidoglycan metabolic process;aminoglycan metabolic process;aminoglycan biosynthetic process;glycosaminoglycan biosynthetic process;nitrogen compound metabolic process;metabolic process;biosynthetic process;macromolecule biosynthetic process;cellular process;glycosaminoglycan metabolic process;cellular macromolecule biosynthetic process;cell wall biogenesis;macromolecule metabolic process;cell wall macromolecule metabolic process;cell wall macromolecule biosynthetic process;cellular component biogenesis;cellular metabolic process;cellular biosynthetic process;cellular macromolecule metabolic process;cellular component macromolecule biosynthetic process;cell wall organization or biogenesis;organic substance metabolic process;cellular component organization or biogenesis;carbohydrate derivative metabolic process;carbohydrate derivative biosynthetic process;organonitrogen compound metabolic process;organonitrogen compound biosynthetic process;organic substance biosynthetic process;catalytic activity;peptidase activity;exopeptidase activity;hydrolase activity;serine hydrolase activity;catalytic activity, acting on a protein;cellular anatomical entity"
2607589819,2607589819,MBS9771883.1,GO:0042221;GO:0055085;GO:0043190;GO:0050896;GO:0005886;GO:0016020;GO:0071944;GO:0110165,response to chemical;transmembrane transport;ATP-binding cassette (ABC) transporter complex;response to stimulus;plasma membrane;membrane;cell periphery;cellular anatomical entity
2607589821,2607589821,MBS9771885.1,GO:0000271;GO:0008483;GO:0036094;GO:0043168;GO:0097159;GO:1901363;GO:0005975;GO:0005976;GO:0008152;GO:0009058;GO:0009059;GO:0016051;GO:0043170;GO:0044238;GO:0071704;GO:1901576;GO:0003824;GO:0005488;GO:0016740;GO:0043167,polysaccharide biosynthetic process;transaminase activity;small molecule binding;anion binding;organic cyclic compound binding;heterocyclic compound binding;carbohydrate metabolic process;polysaccharide metabolic process;metabolic process;biosynthetic process;macromolecule biosynthetic process;carbohydrate biosynthetic process;macromolecule metabolic process;primary metabolic process;organic substance metabolic process;organic substance biosynthetic process;catalytic activity;binding;transferase activity;ion binding
2607589823,2607589823,MBS9771886.1,GO:0016491,oxidoreductase activity
2607589825,2607589825,MBS9771888.1,GO:0005515,protein binding
2607589826,2607589826,MBS9770865.1,GO:0005515,protein binding
2607589833,2607589833,MBS9769357.1,GO:0009245;GO:0008915,lipid A biosynthetic process;lipid-A-disaccharide synthase activity
2607589841,2607589841,MBS9769349.1,GO:0005515,protein binding
2607589844,2607589844,MBS9769346.1,GO:0046906;GO:0005488;GO:0097159;GO:1901363,tetrapyrrole binding;binding;organic cyclic compound binding;heterocyclic compound binding
2607589848,2607589848,MBS9769344.1,GO:0016116;GO:0016491,carotenoid metabolic process;oxidoreductase activity
2607589851,2607589851,MBS9769341.1,GO:0005515,protein binding
2607589852,2607589852,MBS9769340.1,GO:0000160;GO:0006355,phosphorelay signal transduction system;regulation of DNA-templated transcription
2607589853,2607589853,MBS9769339.1,GO:0000166,nucleotide binding
2607589855,2607589855,MBS9769337.1,GO:0005515,protein binding
